competitor,method,uid,path_str,sem_path,depth,is_leaf,n_leaves,subtree_items,count_known,best_staples,best_staples_uid,best_score,best_sem,best_lex,alt_staples,status,match_set,A_raw,AAS_leaf,CRS_leaf,coverage,coverage_leaf,coverage_items,AAS,AAS_ppr,sibling_coverage,CRS,crs_driver,n_gap_leaves,gap_leaves_example,concept_id
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Homeopathic Allergy Relief,Health and Medicine > Allergy Medicine > Homeopathic Allergy Relief,Health and Medicine > Allergy Medicine > Homeopathic Allergy Relief,3,True,1,,False,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy","Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0.22655062,,0.21606869,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief | Healthcare Supplies > Durable Medical Equipment > Positioning Aids & Pressure Relief | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pain Relievers,likely,,-3.6007475726141465,3.6151603498542273,6.046714977386895,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,6.046714977386895,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0,,6089
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Benadryl Syrups,Health and Medicine > Allergy Medicine > Benadryl Syrups,Health and Medicine > Allergy Medicine > Benadryl Syrups,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,0.07904737,,0.00956414,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pain Relievers | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,1,Benadryl Syrups,6090
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Allergy Eye Drops,Health and Medicine > Allergy Medicine > Allergy Eye Drops,Health and Medicine > Allergy Medicine > Allergy Eye Drops,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,0.5033573,,0.603598,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy | Healthcare Supplies > Personal Care > Skin Care > Eye Cream | Safety Supplies > Personal Protective Equipment (PPE) > Eye Protection",matched,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,-1.3529549900859708,50.798833819241985,34.05504587155963,1.0,1.0,,52.35918367346939,50.798833819241985,0.56,34.05504587155963,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,0,,5
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Simply Saline,Health and Medicine > Allergy Medicine > Simply Saline,Health and Medicine > Allergy Medicine > Simply Saline,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,0.07703149,,0.0067419116,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids",gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,1,Simply Saline,6091
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Claritin Liquid Gels,Health and Medicine > Allergy Medicine > Claritin Liquid Gels,Health and Medicine > Allergy Medicine > Claritin Liquid Gels,3,True,1,,False,Healthcare Supplies > Wound Care > Bandages > Liquid Bandages,Staples::Healthcare Supplies > Wound Care > Bandages > Liquid Bandages,0.21148095,,0.29434636,"Tools, Parts & Supplies > Automotive > Liquid Transfer Tanks | Coffee, Water & Snacks > Water & Beverages > Liquid & Powdered Drink Mixes | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition",likely,,-3.6007475726141465,3.6151603498542273,0.8889399681479557,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,0.8889399681479557,Healthcare Supplies > Wound Care > Bandages > Liquid Bandages,0,,6092
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Children's Claritin Syrup,Health and Medicine > Allergy Medicine > Children's Claritin Syrup,Health and Medicine > Allergy Medicine > Children's Claritin Syrup,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,0.09056118,,0.025683478,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pain Relievers | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Laxatives,likely,,-3.6007475726141465,3.6151603498542273,0.0,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,0,,6093
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Sinus Rinses,Health and Medicine > Allergy Medicine > Sinus Rinses,Health and Medicine > Allergy Medicine > Sinus Rinses,3,True,1,,False,Healthcare Supplies > Personal Dental Care > Oral Care > Mouthwashes & Rinses,Staples::Healthcare Supplies > Personal Dental Care > Oral Care > Mouthwashes & Rinses,0.27101022,,0.37750342,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Laxatives | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,likely,,-3.6007475726141465,3.6151603498542273,18.781820279742597,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,18.781820279742597,Healthcare Supplies > Personal Dental Care > Oral Care > Mouthwashes & Rinses,0,,6094
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Nasal Care,Health and Medicine > Allergy Medicine > Nasal Care,Health and Medicine > Allergy Medicine > Nasal Care,3,True,1,,False,Healthcare Supplies > Personal Care,Staples::Healthcare Supplies > Personal Care,0.18061836,,0.2211418,Healthcare Supplies > Personal Dental Care > Oral Care | Healthcare Supplies > Personal Care > Baby Care | Cleaning Supplies > Cleaning Chemicals & Wipes > Carpet Care,likely,,-3.6007475726141465,3.6151603498542273,0.0,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,0.0,Healthcare Supplies > Personal Care,0,,6095
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Zyrtec Children,Health and Medicine > Allergy Medicine > Zyrtec Children,Health and Medicine > Allergy Medicine > Zyrtec Children,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids,0.07221584,,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids,1,Zyrtec Children,6096
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Advil Allergy,Health and Medicine > Allergy Medicine > Advil Allergy,Health and Medicine > Allergy Medicine > Advil Allergy,3,True,1,,False,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy","Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0.2803899,,0.2914437,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,likely,,-3.6007475726141465,3.6151603498542273,23.60320132369295,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,23.60320132369295,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0,,6097
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Xyzal,Health and Medicine > Allergy Medicine > Xyzal,Health and Medicine > Allergy Medicine > Xyzal,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief,0.07642205,,0.005888692,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Antacids,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief,1,Xyzal,6098
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Childrens Claritin,Health and Medicine > Allergy Medicine > Childrens Claritin,Health and Medicine > Allergy Medicine > Childrens Claritin,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,0.093669236,,0.030034743,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pain Relievers | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,likely,,-3.6007475726141465,3.6151603498542273,0.0,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,0,,6099
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Equate Children Allergy,Health and Medicine > Allergy Medicine > Equate Children Allergy,Health and Medicine > Allergy Medicine > Equate Children Allergy,3,True,1,,False,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy","Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0.252391,,0.25224525,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Probiotics | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,likely,,-3.6007475726141465,3.6151603498542273,14.47302340586251,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,14.47302340586251,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0,,6100
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Fluticasone,Health and Medicine > Allergy Medicine > Fluticasone,Health and Medicine > Allergy Medicine > Fluticasone,3,True,1,,False,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy","Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0.096033804,,0.033345148,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Probiotics | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,likely,,-3.6007475726141465,3.6151603498542273,0.0,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,0.0,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0,,6101
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Equate Pseudoephedrine,Health and Medicine > Allergy Medicine > Equate Pseudoephedrine,Health and Medicine > Allergy Medicine > Equate Pseudoephedrine,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Antacids,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Antacids,0.07221584,,0.0,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids",gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Antacids,1,Equate Pseudoephedrine,6102
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Equate Loratadine,Health and Medicine > Allergy Medicine > Equate Loratadine,Health and Medicine > Allergy Medicine > Equate Loratadine,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage,0.07554776,,0.0046646963,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Antacids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage,1,Equate Loratadine,6103
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Rhinocort,Health and Medicine > Allergy Medicine > Rhinocort,Health and Medicine > Allergy Medicine > Rhinocort,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,0.07221584,,0.0,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements",gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,1,Rhinocort,6104
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Flonase,Health and Medicine > Allergy Medicine > Flonase,Health and Medicine > Allergy Medicine > Flonase,3,True,1,,False,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy","Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0.0783098,,0.00853154,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Sleep Aids | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",1,Flonase,6105
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Allegra 12 Hour,Health and Medicine > Allergy Medicine > Allegra 12 Hour,Health and Medicine > Allergy Medicine > Allegra 12 Hour,3,True,1,,False,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy","Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0.11246459,,0.056348253,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Clinical Nutrition | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Laxatives | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage,likely,,-3.6007475726141465,3.6151603498542273,0.0,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,0.0,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0,,6106
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Allergy Pills,Health and Medicine > Allergy Medicine > Allergy Pills,Health and Medicine > Allergy Medicine > Allergy Pills,3,True,1,,False,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy","Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0.30274296,,0.32273796,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pill Organizers & Storage | Retail Store Supplies > Spa & Salon > Spa & Massage > Pillows & Pillow Cover | Furniture > Decor > Beds & Bedding > Pillows,likely,,-3.6007475726141465,3.6151603498542273,30.892322050322086,1.0,1.0,,19.330612244897964,3.6151603498542273,0.56,30.892322050322086,"Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Cough, Cold, Flu & Allergy",0,,6107
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Sinex,Health and Medicine > Allergy Medicine > Sinex,Health and Medicine > Allergy Medicine > Sinex,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,0.07221584,,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Laxatives | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Pain Relievers | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Vitamins & Supplements,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Ear Drops & Eye Drops,1,Sinex,6108
Walmart,G,Walmart::Health and Medicine > Allergy Medicine > Neilmed,Health and Medicine > Allergy Medicine > Neilmed,Health and Medicine > Allergy Medicine > Neilmed,3,True,1,,False,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,Staples::Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,0.07221584,,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Topical Pain Relief | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Probiotics | Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Anti-Nausea & Digestive Aids,gap,,-3.6007475726141465,3.6151603498542273,0.0,0.0,0.0,,19.730612244897962,3.6151603498542273,0.5733333333333334,0.0,Healthcare Supplies > OTC Pharmaceuticals > Medicine & Vitamins > Stop Smoking Aids,1,Neilmed,6109
