unit_id,gap_type,name,example_paths,home_L1,home_path,nearest_staples_shelf,nearest_staples_score,k,carriers,members_n,member_competitors,contradicting_peers,soft_gap_share,PC,GS,AAS,CRS,AAS_V,AAS_G,CRS_V,CRS_G,competitor_shelves,competitor_items_counted,staples_shelves,crs_driver,centroid_uid,labelled_members,competitor_view,staples_items,median_depth_gap,staples_depth,label,label_V,label_G,zone_before_verify,O,evidence,action,theme,p_approved,p_top_n,verify_outcome,rank_in_zone,aisle,competitor_dept,family,display
E0125,ENTER,Conversion Rails,Wayfair: Baby & Kids > Nursery Furniture > Conversion Rails,Furniture,Furniture > Daycare & Nursery,Furniture > Daycare & Nursery > Nursery Furniture,0.8425541520980971,1,Wayfair,1,1,0,0.0,0.2,0.8667091836734694,56.7660234513769,0.0,44.93000608642727,68.60204081632654,0.0,0.0,1.0,0.0,0,Furniture > Daycare & Nursery > Nursery Furniture,Wayfair::Baby & Kids > Nursery Furniture > Conversion Rails,1,,,,,VERTICAL EXTENSION,VERTICAL EXTENSION,CURATE,VERTICAL EXTENSION,0.543646284639845,C,Phase 2 - enter through a vertical Staples already serves,Home décor & furnishings,0.244,0.0,,57,Furniture > Daycare & Nursery,Baby & Kids,Furniture > Daycare & Nursery,Conversion Rails
E0175,ENTER,Address Numbers & Plaques,Amazon: Tools & Home Improvement > Hardware > Address Numbers & Plaques,Facilities,Facilities > Hardware,Facilities > Hardware > Door Hardware,0.7911800765320174,1,Amazon,1,1,0,0.0,0.2,0.904,52.17505414697513,0.0,33.475349969567866,70.87475832438238,0.0,0.0,1.0,0.0,0,Facilities > Hardware > Door Hardware,Amazon::Tools & Home Improvement > Hardware > Address Numbers & Plaques,1,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.5429251624409254,C,Phase 2 - enter through a vertical Staples already serves,"Health, safety & facilities",0.06,0.0,,58,"Tools, Parts & Supplies > Hardware",Tools & Home Improvement,"Tools, Parts & Supplies > Hardware",Address Numbers & Plaques
E0084,ENTER,Bleachers,Wayfair: School Furniture & Supplies > Outdoor & Playground > Bleachers,Gift Shop,Gift Shop > Game Room & Toys,School Supplies > Teacher Supplies > Physical Education & Recreation > Playground Equipment,0.7983568138385102,1,Wayfair,1,1,0,0.0,0.2,0.8667091836734694,55.556264672637155,0.0,23.055386488131465,88.05714285714285,0.0,0.0,1.0,0.0,0,School Supplies > Teacher Supplies > Physical Education & Recreation > Playground Equipment,Wayfair::School Furniture & Supplies > Outdoor & Playground > Bleachers,1,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.5400170083036258,C,Phase 2 - enter through a vertical Staples already serves,"Celebrations, gifting & creativity",0.18,0.0,,59,School Supplies > Teacher Supplies,School Furniture & Supplies,School Supplies > Teacher Supplies,Bleachers
E0131,ENTER,Jacuzzi,Walmart: Patio & Garden > Hot Tubs > Jacuzzi,Retail Store Supplies,Retail Store Supplies > Spa & Salon,Facilities > Plumbing > Tubs and Showers,0.8208494075608795,2,"Walmart, Wayfair",1,1,0,0.0,0.4,0.8254716174360845,43.72199932925088,4.044317314834714,29.11746804625685,58.3265306122449,8.088634629669428,0.0,1.0,0.0,0,Facilities > Plumbing > Tubs and Showers,Walmart::Patio & Garden > Hot Tubs > Jacuzzi,1,,,,,VERTICAL EXTENSION,OFF-BRAND,VERTICAL EXTENSION,VERTICAL EXTENSION,0.5374296086382644,B,Phase 2 - enter through a vertical Staples already serves,"Health, safety & facilities",0.0,0.0,,60,Facilities > Plumbing,Patio & Garden,Facilities > Plumbing,Jacuzzi
E0248,ENTER,Fossils,Amazon: Industrial & Scientific > Science Education > Fossils,Laboratory & Scientific Supplies,Laboratory & Scientific Supplies,Laboratory & Scientific Supplies,0.7420343920543657,1,Amazon,1,1,0,0.0,0.2,0.904,50.278044766293625,0.0,17.419354838709676,83.13673469387757,0.0,0.0,1.0,0.0,0,Laboratory & Scientific Supplies,Amazon::Industrial & Scientific > Science Education > Fossils,0,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.5372341342988809,C,Phase 2 - enter through a vertical Staples already serves,"Celebrations, gifting & creativity",0.022,0.0,,61,Education,Industrial & Scientific,Education,Fossils
E0268,ENTER,Tinsel,Amazon: Home & Kitchen > Seasonal Décor > Tinsel,Furniture,Furniture > Decor,Furniture > Decor > Seasonal Decor > Ornaments & Tree Decor,0.7394840914253851,1,Amazon,1,1,0,0.0,0.2,0.904,50.17805494634277,0.0,16.9811320754717,83.37497781721385,0.0,0.0,1.0,0.0,0,Furniture > Decor > Seasonal Decor > Ornaments & Tree Decor,Amazon::Home & Kitchen > Seasonal Décor > Tinsel,0,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.5369341648390283,C,Phase 2 - enter through a vertical Staples already serves,Home décor & furnishings,0.02,0.0,,62,Furniture > Decor,Home & Kitchen,Furniture > Decor,Tinsel
E0303,ENTER,Horns & Sirens,Amazon: Electronics > Security & Surveillance > Horns & Sirens,Smart Home & Security,Smart Home & Security > Security Cameras & Systems,Smart Home & Security > Security Cameras & Systems,0.770242632732614,1,Amazon,1,1,0,0.0,0.2,0.904,49.36261691529929,0.0,20.21911138161899,78.5061224489796,0.0,0.0,1.0,0.0,0,Smart Home & Security > Security Cameras & Systems,Amazon::Electronics > Security & Surveillance > Horns & Sirens,0,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.5344878507458979,C,Phase 2 - enter through a vertical Staples already serves,Technology & connected workspace,0.02,0.0,,63,Smart Home & Security > Security Cameras & Systems,Electronics,Smart Home & Security > Security Cameras & Systems,Horns & Sirens
E0216,ENTER,Broaches,Amazon: Industrial & Scientific > Cutting Tools > Broaches,"Tools, Parts & Supplies","Tools, Parts & Supplies > Hand Tools",Appliances & Kitchenware > Kitchenware > Kitchen Tools > Cutting Boards,0.7195787593485217,1,Amazon,1,1,0,0.0,0.2,0.904,49.350041133546924,0.0,29.933049300060866,68.76703296703297,0.0,0.0,1.0,0.0,0,"Tools, Parts & Supplies > Hand Tools > Chisels, Punches & Pins",Amazon::Industrial & Scientific > Cutting Tools > Broaches,0,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.5344501234006408,C,Phase 2 - enter through a vertical Staples already serves,"Health, safety & facilities",0.02,0.0,,64,"Tools, Parts & Supplies > Hand Tools",Industrial & Scientific,"Tools, Parts & Supplies > Hand Tools",Broaches
E0255,ENTER,Cribs,Wayfair: Baby & Kids > Nursery Furniture > Cribs,Furniture,Furniture > Daycare & Nursery,Furniture > Daycare & Nursery > Nursery Furniture,0.8940557544139494,1,Wayfair,1,1,0,0.0,0.2,0.8667091836734694,59.96139776665383,3.5683555278013332,51.320754716981135,68.60204081632654,7.1367110556026665,0.0,1.0,0.0,0,Furniture > Daycare & Nursery > Nursery Furniture,Wayfair::Baby & Kids > Nursery Furniture > Cribs,1,,,,,VERTICAL EXTENSION,VERTICAL EXTENSION,CURATE,VERTICAL EXTENSION,0.533491108388004,C,Phase 2 - enter through a vertical Staples already serves,Home décor & furnishings,0.476,0.002,,65,Furniture > Daycare & Nursery,Baby & Kids,Furniture > Daycare & Nursery,Cribs
E0089,ENTER,Bathrobes,Wayfair: Bedding & Bath > Bath Rugs & Towels > Bathrobes,Furniture,Furniture > Decor,Furniture > Decor > Bath Mats & Towels,0.8634650469602764,1,Wayfair,1,1,0,0.0,0.2,0.8667091836734694,55.34271802451961,1.2485994890051069,51.7711503347535,58.91428571428572,2.4971989780102137,0.0,1.0,0.0,0,Furniture > Decor > Bath Mats & Towels,Wayfair::Bedding & Bath > Bath Rugs & Towels > Bathrobes,1,,,,,VERTICAL EXTENSION,VERTICAL EXTENSION,VERTICAL EXTENSION,VERTICAL EXTENSION,0.5326417177801249,B,Phase 2 - enter through a vertical Staples already serves,Home décor & furnishings,0.17,0.0,,66,Furniture > Decor,Bedding & Bath,Furniture > Decor,Bathrobes
E0220,ENTER,Snaps,Amazon: Tools & Home Improvement > Hardware > Snaps,Facilities,Facilities > Hardware,Facilities > Hardware > Door Hardware,0.7849867269744977,1,Amazon,1,1,0,0.0,0.2,0.904,47.74845966320026,0.0,23.04321363359708,72.45370569280344,0.0,0.0,1.0,0.0,0,Facilities > Hardware > Door Hardware,Amazon::Tools & Home Improvement > Hardware > Snaps,0,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.5296453789896007,C,Phase 2 - enter through a vertical Staples already serves,"Health, safety & facilities",0.01,0.0,,67,"Tools, Parts & Supplies > Hardware",Tools & Home Improvement,"Tools, Parts & Supplies > Hardware",Snaps
E0369,ENTER,Biometrics,Amazon: Electronics > Security & Surveillance > Biometrics,Smart Home & Security,Smart Home & Security > Security Cameras & Systems,Smart Home & Security > Security Cameras & Systems,0.7932264247328806,1,Amazon,1,1,0,0.0,0.2,0.904,47.59755300781299,0.0,16.688983566646378,78.5061224489796,0.0,0.0,1.0,0.0,0,Smart Home & Security > Security Cameras & Systems,Amazon::Electronics > Security & Surveillance > Biometrics,0,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.529192659023439,C,Phase 2 - enter through a vertical Staples already serves,Technology & connected workspace,0.01,0.0,,68,Smart Home & Security > Security Cameras & Systems,Electronics,Smart Home & Security > Security Cameras & Systems,Biometrics
E0316,ENTER,"Couplings, Collars & Universal Joiners","Amazon: Industrial & Scientific > Power Transmission Products > Couplings, Collars & Universal Joiners","Tools, Parts & Supplies","Tools, Parts & Supplies > Power Tools",Computers & Accessories > Computer Parts & Components > Power Supplies,0.7303812766955974,1,Amazon,1,1,0,0.0,0.2,0.904,47.5060777323711,0.0,34.49786975045648,60.51428571428571,0.0,0.0,1.0,0.0,0,Computers & Accessories > Computer Parts & Components > Power Supplies,"Amazon::Industrial & Scientific > Power Transmission Products > Couplings, Collars & Universal Joiners",1,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.5289182331971133,C,Phase 2 - enter through a vertical Staples already serves,"Health, safety & facilities",0.01,0.0,,69,"Tools, Parts & Supplies > Power Tools",Industrial & Scientific,"Tools, Parts & Supplies > Power Tools","Couplings, Collars & Universal Joiners"
E0219,ENTER,Lighters & Matches,Amazon: Health & Personal Care > Household Supplies > Lighters & Matches,Expanded Assortment,Expanded Assortment > Pet Supplies & Accessories,Expanded Assortment > Pet Supplies & Accessories,0.6867219151166695,1,Amazon,1,1,0,0.0,0.2,0.904,45.28165625349348,0.0,20.68167985392575,69.88163265306122,0.0,0.0,1.0,0.0,0,Expanded Assortment > Pet Supplies & Accessories,Amazon::Health & Personal Care > Household Supplies > Lighters & Matches,1,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.5222449687604804,C,Phase 2 - enter through a vertical Staples already serves,Expanded assortment,0.004,0.0,,70,Expanded Assortment > Pet Supplies & Accessories,Health & Personal Care,Expanded Assortment > Pet Supplies & Accessories,Lighters & Matches
E0337,ENTER,Toothpicks,Amazon: Health & Personal Care > Household Supplies > Toothpicks,Party Supplies,Party Supplies > Disposable Cutlery & Dispensers,Party Supplies > Disposable Cutlery & Dispensers,0.6900426571478644,1,Amazon,1,1,0,0.0,0.2,0.904,45.11732271727924,0.0,20.353012781497263,69.88163265306122,0.0,0.0,1.0,0.0,0,Expanded Assortment > Personal Care & Eyewear > Toothpaste,Amazon::Health & Personal Care > Household Supplies > Toothpicks,0,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.5217519681518377,C,Phase 2 - enter through a vertical Staples already serves,"Celebrations, gifting & creativity",0.002,0.0,,71,Party Supplies > Disposable Cutlery & Dispensers,Health & Personal Care,Party Supplies > Disposable Cutlery & Dispensers,Toothpicks
E0021,ENTER,Fencing Accessories,Wayfair: Outdoor > Outdoor Fencing & Flooring > Fencing Accessories | Wayfair: Home Improvement > Outdoor Remodel > Fence Panels & Border Fencing | Wayfair: Home Improvement > Outdoor Remodel > Fencing Accessories,Facilities,Facilities > Grounds Maintenance,Facilities > Grounds Maintenance > Outdoor Tools,0.7431573993311267,1,Wayfair,3,1,0,0.0,0.2,0.8667091836734694,48.397093345167434,0.0,44.30513288699533,52.489053803339516,0.0,0.0,3.0,0.0,0,"Furniture > Lamps & Lighting > Lighting Controls, Dimmers & Accessories > Lighting Accessories",Wayfair::Home Improvement > Outdoor Remodel > Fencing Accessories,3,,,,,VERTICAL EXTENSION,VERTICAL EXTENSION,VERTICAL EXTENSION,VERTICAL EXTENSION,0.5185394943212166,B,Phase 2 - enter through a vertical Staples already serves,"Celebrations, gifting & creativity",0.014,0.0,,72,Gift Shop > Professional Gifts,Home Improvement,Gift Shop > Professional Gifts,Fencing Accessories
E0306,ENTER,Graphite,Amazon: Industrial & Scientific > Raw Materials > Graphite,"Tools, Parts & Supplies","Tools, Parts & Supplies > Steel Wool",Laboratory & Scientific Supplies > Lab Safety > Material Handling & Storage,0.6795343000294776,1,Amazon,1,1,0,0.0,0.2,0.904,43.43754083495845,0.0,16.96895922093731,69.90612244897959,0.0,0.0,1.0,0.0,0,Laboratory & Scientific Supplies > Lab Safety > Material Handling & Storage,Amazon::Industrial & Scientific > Raw Materials > Graphite,0,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.5167126225048754,C,Phase 2 - enter through a vertical Staples already serves,"Health, safety & facilities",0.0,0.0,,73,Laboratory & Scientific Supplies > Educational Materials & Accessories,Industrial & Scientific,Laboratory & Scientific Supplies > Educational Materials & Accessories,Graphite
E0243,ENTER,Gears,Amazon: Industrial & Scientific > Power Transmission Products > Gears,Facilities,Facilities > Hand & Power Tools,Computers & Accessories > Computer Parts & Components > Power Supplies,0.7233856744623686,1,Amazon,1,1,0,0.0,0.2,0.904,42.78909660029563,0.0,25.063907486305546,60.51428571428571,0.0,0.0,1.0,0.0,0,Computers & Accessories > Computer Parts & Components > Power Supplies,Amazon::Industrial & Scientific > Power Transmission Products > Gears,0,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.5147672898008869,C,Phase 2 - enter through a vertical Staples already serves,"Health, safety & facilities",0.0,0.0,,74,Facilities > Hand & Power Tools,Industrial & Scientific,Facilities > Hand & Power Tools,Gears
E0335,ENTER,Brakes & Clutches,Amazon: Industrial & Scientific > Power Transmission Products > Brakes & Clutches,"Tools, Parts & Supplies","Tools, Parts & Supplies > Power Tools","Tools, Parts & Supplies > Power Tools > Hydraulic Drivers & Punch Kits",0.7347677115901514,1,Amazon,1,1,0,0.0,0.2,0.904,42.75257803669246,0.0,24.99087035909921,60.51428571428571,0.0,0.0,1.0,0.0,0,"Tools, Parts & Supplies > Power Tools > Hydraulic Drivers & Punch Kits",Amazon::Industrial & Scientific > Power Transmission Products > Brakes & Clutches,0,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.5146577341100774,C,Phase 2 - enter through a vertical Staples already serves,"Health, safety & facilities",0.0,0.0,,75,"Tools, Parts & Supplies > Power Tools",Industrial & Scientific,"Tools, Parts & Supplies > Power Tools",Brakes & Clutches
E0379,ENTER,Bearings,Amazon: Industrial & Scientific > Power Transmission Products > Bearings,"Tools, Parts & Supplies","Tools, Parts & Supplies > Power Tools",Computers & Accessories > Computer Parts & Components > Power Supplies,0.7172897862130361,1,Amazon,1,1,0,0.0,0.2,0.904,42.22914529171376,0.0,23.944004869141818,60.51428571428571,0.0,0.0,1.0,0.0,0,Computers & Accessories > Computer Parts & Components > Power Supplies,Amazon::Industrial & Scientific > Power Transmission Products > Bearings,0,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.5130874358751413,C,Phase 2 - enter through a vertical Staples already serves,"Health, safety & facilities",0.0,0.0,,76,"Tools, Parts & Supplies > Power Tools",Industrial & Scientific,"Tools, Parts & Supplies > Power Tools",Bearings
E0389,ENTER,Plastics,Amazon: Industrial & Scientific > Raw Materials > Plastics,"Tools, Parts & Supplies","Tools, Parts & Supplies > Chemicals, Lubricants & Paints",Laboratory & Scientific Supplies > Lab Furniture & Fixtures > Hazardous Material Lab Storage,0.7452255272453278,1,Amazon,1,1,0,0.0,0.2,0.904,53.01127355385246,6.244314349672328,38.25928180158248,67.76326530612243,0.0,12.488628699344655,1.0,0.0,0,"Tools, Parts & Supplies > Automotive > Tarps & Plastic Sheeting",Amazon::Industrial & Scientific > Raw Materials > Plastics,1,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.5113752183300218,C,Phase 2 - enter through a vertical Staples already serves,"Health, safety & facilities",0.078,0.0,,77,Laboratory & Scientific Supplies > Educational Materials & Accessories,Industrial & Scientific,Laboratory & Scientific Supplies > Educational Materials & Accessories,Plastics
D0015,DEEPEN,"Outdoor Tools (competitors: Lawn Edging, Pressure Washers, Garden Carts)",Facilities > Grounds Maintenance > Outdoor Tools,Facilities,Facilities > Grounds Maintenance,Facilities > Grounds Maintenance > Outdoor Tools,1.0,3,"Amazon, Walmart, Wayfair",5,3,0,0.0,0.6,0.9549248506635486,59.51094431412255,29.269452201610342,,,,,,,4,Facilities > Grounds Maintenance > Outdoor Tools,Staples::Facilities > Grounds Maintenance > Outdoor Tools,0,"Lawn Edging, Pressure Washers, Garden Carts",60.0,0.7614382881697161,3.0,VERTICAL EXTENSION,,,VERTICAL EXTENSION,0.5112096533947875,A,Phase 2 - enter through a vertical Staples already serves,Outdoor living & grounds,0.418,0.0,,78,Facilities > Grounds Maintenance,,Facilities > Grounds Maintenance,Outdoor Tools (e.g. Lawn Edging)
E0213,ENTER,Sexual Wellness,Amazon: Health & Personal Care > Sexual Wellness,Healthcare Supplies,Healthcare Supplies > Personal Care,Healthcare Supplies > Personal Care,0.8968277655753407,2,"Amazon, Walmart",1,1,0,0.125,0.4,0.8296402471926989,41.608625937695024,8.36021177286034,24.743355650233312,58.47389622515672,6.370489170730585,10.349934374990095,9.0,0.0,0,Healthcare Supplies > Personal Care,Amazon::Health & Personal Care > Sexual Wellness,1,,,,,VERTICAL EXTENSION,OFF-BRAND,VERTICAL EXTENSION,VERTICAL EXTENSION,0.5087840715496523,B,Phase 2 - enter through a vertical Staples already serves,Wellness & ergonomics,0.0,0.0,,79,Healthcare Supplies > Personal Care,Health & Personal Care,Healthcare Supplies > Personal Care,Sexual Wellness
E0407,ENTER,Beading Supplies,"Amazon: Arts, Crafts & Sewing > Beading & Jewelry Making > Beading Supplies",Arts & Crafts,Arts & Crafts > Crafting,Arts & Crafts > Crafting > Craft Supplies,0.7382552529678865,2,"Amazon, Walmart",1,1,0,0.0,0.4,0.9097407557903292,49.34061137540835,16.14551204901475,61.44856968959221,37.23265306122449,0.0,32.2910240980295,1.0,0.0,0,Arts & Crafts > Crafting > Craft Supplies,"Amazon::Arts, Crafts & Sewing > Beading & Jewelry Making > Beading Supplies",1,,,,,VERTICAL EXTENSION,CURATE,OFF-BRAND,VERTICAL EXTENSION,0.5085196925508734,B,Phase 2 - enter through a vertical Staples already serves,"Celebrations, gifting & creativity",0.02,0.0,,80,Arts & Crafts > Crafting,Arts Crafts & Sewing,Arts & Crafts > Crafting,Beading Supplies
E0388,ENTER,"Gearboxes, Gearheads & Speed Reducers","Amazon: Industrial & Scientific > Power Transmission Products > Gearboxes, Gearheads & Speed Reducers","Tools, Parts & Supplies","Tools, Parts & Supplies > Power Tools",Computers & Accessories > Computer Parts & Components > Power Supplies,0.6915452329010094,1,Amazon,1,1,0,0.0,0.2,0.904,40.44582210242588,0.0,20.37735849056604,60.51428571428571,0.0,0.0,1.0,0.0,0,Computers & Accessories > Computer Parts & Components > Power Supplies,"Amazon::Industrial & Scientific > Power Transmission Products > Gearboxes, Gearheads & Speed Reducers",0,,,,,VERTICAL EXTENSION,OFF-BRAND,CURATE,VERTICAL EXTENSION,0.5077374663072777,C,Phase 2 - enter through a vertical Staples already serves,"Health, safety & facilities",0.0,0.0,,81,"Tools, Parts & Supplies > Power Tools",Industrial & Scientific,"Tools, Parts & Supplies > Power Tools","Gearboxes, Gearheads & Speed Reducers"
E0151,ENTER,Doctor Easy,Walmart: Health and Medicine > Ear Care > Doctor Easy,Healthcare Supplies,Healthcare Supplies > Patient Care,Healthcare Supplies > Patient Care > Practice Front Desk Supplies > Medical Take Home Bags,0.8091894560125616,1,Walmart,1,1,0,0.0,0.2,0.7842340511986997,57.71473417650424,2.120866863005752,67.64455264759587,47.7849157054126,4.241733726011504,0.0,1.0,0.0,0,Healthcare Supplies > Patient Care > Practice Front Desk Supplies > Medical Take Home Bags,Walmart::Health and Medicine > Ear Care > Doctor Easy,1,,,,,VERTICAL EXTENSION,CURATE,VERTICAL EXTENSION,VERTICAL EXTENSION,0.5066479595861912,C,Phase 2 - enter through a vertical Staples already serves,"Health, safety & facilities",0.292,0.0,,82,Healthcare Supplies > Patient Care,Health and Medicine,Healthcare Supplies > Patient Care,Doctor Easy
